studentID,school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3,smote_class
592,0,1,16,0,0,1,4,2,4,3,2,1,1,1,0,0,1,0,1,1,1,1,1,4,3,3,3,4,3,8,10,9,11,4
593,0,1,17,0,0,1,1,2,0,2,1,1,1,2,0,0,0,0,0,1,1,0,0,3,1,3,1,5,3,6,9,9,10,4
594,0,1,16,0,0,1,3,3,3,3,3,1,1,1,0,0,1,0,1,1,1,1,0,4,3,2,3,4,5,0,11,10,10,4
595,0,1,17,0,0,1,2,2,2,2,0,0,2,2,0,0,1,0,1,1,1,1,0,4,5,2,1,1,1,0,12,13,13,4
596,0,1,17,0,0,1,1,1,2,2,1,0,2,3,0,0,0,0,0,0,1,1,1,4,3,3,1,1,1,2,13,14,15,4
597,0,1,16,0,0,1,2,1,2,2,0,1,2,1,0,0,0,0,1,0,1,0,0,3,3,2,1,3,3,2,14,13,12,4
598,0,1,17,0,0,1,2,1,2,2,0,1,1,1,0,0,0,0,0,0,1,1,0,4,4,2,2,4,5,0,12,12,13,4
599,0,1,17,0,0,1,2,2,2,3,2,1,2,1,0,0,0,0,0,0,0,0,0,5,2,2,1,1,4,0,9,10,10,4
600,0,1,18,0,0,1,3,2,2,2,0,1,1,3,0,0,0,0,1,0,1,0,0,5,3,2,1,1,3,2,10,11,12,4
601,0,1,17,0,0,1,1,2,0,0,1,1,1,2,0,0,1,0,1,0,1,0,1,3,5,2,2,2,1,2,16,17,18,4
602,0,1,19,0,0,1,3,3,2,3,3,0,1,2,0,0,0,0,1,1,1,0,1,4,5,3,1,2,5,0,10,10,11,4
603,0,1,17,0,0,1,2,2,3,2,0,1,4,1,0,0,1,0,0,1,1,1,0,4,4,5,5,5,4,2,11,10,10,4
604,0,1,19,0,0,1,3,2,0,3,1,2,1,1,0,0,1,0,0,0,1,0,1,5,3,4,2,2,5,0,11,10,10,4
605,0,1,18,0,0,1,4,3,4,3,0,1,1,3,0,0,0,0,0,1,1,1,1,5,3,2,1,2,4,4,15,14,17,4
606,0,1,18,0,0,1,2,3,2,3,3,0,1,1,0,0,0,0,0,1,1,1,0,3,1,3,4,5,4,13,13,14,14,4
607,0,1,16,0,0,1,2,2,2,2,2,1,1,1,0,0,0,0,0,0,1,1,0,4,3,2,2,4,5,0,11,10,10,4
608,0,1,17,0,0,1,2,2,2,2,0,0,1,2,0,0,0,0,1,0,1,0,0,4,4,2,1,1,1,0,11,12,12,4
609,0,1,17,0,0,1,1,2,0,0,0,1,1,2,0,0,0,0,0,0,1,0,1,3,4,2,1,2,1,2,15,16,17,4
610,0,1,17,0,0,1,2,2,2,3,2,0,1,1,0,0,0,0,0,0,0,0,0,4,2,2,1,1,4,0,9,10,10,4
611,0,1,17,0,0,1,2,2,2,3,2,0,1,1,0,0,0,0,0,0,0,0,0,4,3,2,1,1,4,0,9,10,10,4
612,0,1,15,0,0,1,4,2,3,2,1,0,1,1,0,0,1,0,1,1,1,1,1,3,3,3,3,4,2,8,10,9,11,4
613,0,1,15,0,0,1,2,3,0,3,0,1,3,1,0,0,0,0,0,0,1,0,0,4,2,2,1,1,4,2,12,10,11,4
614,0,1,16,0,0,1,4,2,3,2,2,1,1,1,0,0,1,0,1,0,1,1,0,3,3,3,2,2,3,7,9,9,11,4
615,0,1,16,0,0,1,2,2,3,2,1,1,2,1,0,0,1,0,0,1,1,1,0,4,3,3,3,4,4,0,11,10,10,4
616,0,1,15,0,0,1,2,1,1,3,2,1,1,1,0,0,0,0,0,0,0,0,0,5,3,2,1,1,4,3,9,9,10,4
617,0,1,17,0,0,1,2,2,1,3,1,1,1,1,0,0,0,0,0,0,0,0,0,5,2,2,1,1,4,0,9,10,10,4
618,0,1,17,0,0,1,1,2,0,0,0,0,1,2,0,0,1,0,1,0,1,0,0,3,5,2,1,1,1,1,15,16,17,4
619,0,1,16,0,0,1,1,2,0,2,0,1,2,1,0,0,0,0,0,0,1,0,0,3,1,2,1,3,3,4,10,9,10,4
620,0,1,16,0,0,1,2,1,2,2,0,0,2,1,0,0,0,0,1,0,1,0,0,3,3,2,1,2,2,1,13,13,12,4
621,0,1,16,0,0,1,3,2,2,2,1,1,1,1,0,0,0,0,0,1,1,0,0,3,2,3,2,4,3,7,9,9,10,4
622,0,1,17,0,0,1,2,3,1,2,0,1,3,1,0,0,0,0,0,1,1,0,0,4,4,5,3,4,4,2,10,9,10,4
623,0,1,16,0,0,0,4,3,2,3,2,1,1,3,0,0,0,0,0,1,1,1,1,2,3,2,1,1,4,4,13,13,13,4
624,0,1,19,0,0,1,3,2,0,3,1,1,1,1,0,0,0,0,0,0,1,0,1,4,3,3,1,2,5,0,10,10,10,4
625,0,1,15,0,0,1,4,2,3,2,1,0,1,1,0,0,1,0,1,1,1,1,1,3,3,3,3,4,2,8,10,9,11,4
626,0,1,17,0,0,1,2,3,2,3,1,0,1,1,0,0,0,0,0,1,1,1,0,3,2,3,3,5,4,11,13,14,14,4
627,0,1,16,0,0,1,3,2,3,3,2,0,1,1,0,0,0,0,0,1,1,1,0,3,2,3,3,4,3,8,10,9,11,4
628,0,1,17,0,0,1,2,3,0,2,0,1,3,1,0,0,0,0,0,1,1,0,0,4,4,5,2,4,4,2,10,9,10,4
629,0,1,17,0,0,1,2,3,2,3,1,0,1,1,0,0,0,0,0,1,1,1,0,3,2,3,3,5,4,10,13,14,14,4
630,0,1,17,0,0,1,2,2,2,2,0,0,1,2,0,0,0,0,1,0,1,0,0,4,3,2,1,1,2,1,10,11,12,4
631,0,1,17,0,0,1,1,2,0,0,0,1,1,2,0,0,0,0,0,0,1,0,1,3,4,2,1,2,1,2,15,16,17,4
632,0,1,16,0,0,1,1,1,2,2,0,0,2,1,0,0,0,0,0,0,1,0,0,3,3,2,1,2,2,2,13,13,12,4
633,0,1,15,0,0,1,2,3,0,2,0,1,1,2,0,0,0,0,0,1,1,0,0,4,4,4,1,2,2,0,8,8,8,4
634,0,1,16,0,0,0,4,4,2,4,2,1,1,2,0,0,0,0,1,1,1,1,0,2,4,3,1,2,4,5,13,13,13,4
635,0,1,16,0,0,0,4,4,3,4,0,1,1,1,0,0,0,0,1,1,1,1,0,2,4,4,1,4,4,7,13,13,14,4
636,0,1,15,0,0,1,2,1,1,2,3,1,1,1,0,0,0,0,1,0,1,1,0,4,3,2,1,1,4,4,9,9,10,4
637,0,1,16,0,0,1,1,2,0,2,0,1,2,1,0,0,0,0,0,0,1,0,0,3,1,2,1,2,3,4,11,9,10,4
638,0,1,17,0,0,1,2,2,1,2,0,1,1,2,0,0,0,0,0,0,1,0,0,4,2,2,1,1,3,2,10,10,11,4
639,0,1,17,0,0,1,1,2,1,1,0,0,1,2,0,0,1,0,1,0,1,0,0,3,5,2,1,1,1,0,13,14,14,4
640,0,1,15,0,0,1,4,2,3,2,1,0,2,2,0,0,1,0,1,1,1,1,1,2,3,3,3,4,2,8,10,9,11,4
641,0,1,17,0,0,1,2,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,5,2,2,1,1,3,0,9,10,10,4
642,0,1,16,0,0,1,2,2,0,2,0,1,2,1,0,0,0,0,0,0,1,0,0,4,2,2,1,1,3,3,11,10,11,4
643,0,1,16,0,0,1,2,1,1,2,0,1,2,1,0,0,0,0,0,0,1,0,0,3,2,2,1,2,3,2,13,11,11,4
644,0,1,18,0,0,1,3,2,0,2,0,1,1,1,0,0,0,0,0,0,1,0,0,5,3,4,2,2,5,0,10,9,10,4
645,0,1,16,0,0,1,3,3,0,3,0,1,2,1,0,0,1,0,0,0,1,0,1,5,3,3,1,1,5,1,11,10,10,4
646,0,1,15,0,0,1,2,2,0,2,0,1,1,2,0,1,0,0,0,1,1,0,0,4,4,4,1,1,1,1,7,7,8,4
647,0,1,17,0,0,1,3,2,3,2,0,0,1,3,0,0,0,0,0,0,1,1,1,4,3,2,1,1,3,3,14,14,16,4
648,0,1,17,0,0,1,2,1,2,2,0,1,1,1,0,0,0,0,0,0,1,0,0,4,3,2,1,2,4,0,11,11,12,4
649,0,1,16,0,0,1,2,2,1,2,0,1,1,2,1,1,0,0,0,1,1,0,0,4,4,4,1,3,2,2,7,6,8,4
650,0,1,17,0,0,1,1,2,0,2,0,1,1,2,0,0,0,0,0,1,1,0,0,3,1,3,1,4,3,5,8,8,9,4
651,0,1,15,0,0,1,3,2,3,0,0,0,1,2,0,0,1,0,1,1,1,1,0,4,5,2,1,1,4,0,12,13,14,4
652,0,1,15,0,0,1,3,2,3,0,0,0,1,2,0,0,1,0,1,1,1,1,0,4,5,2,1,1,4,0,12,13,14,4
653,0,1,16,0,0,1,4,2,3,2,2,1,1,1,0,0,1,0,1,0,1,1,0,3,3,3,2,2,3,7,9,9,11,4
654,0,1,16,0,0,1,2,1,2,2,0,0,2,1,0,0,0,0,1,0,1,0,0,3,4,2,1,1,1,0,12,13,12,4
655,0,1,16,0,0,0,3,3,2,3,2,1,2,2,0,0,0,0,1,0,1,0,0,2,3,2,1,1,4,3,13,13,12,4
656,0,1,15,0,0,1,4,3,2,2,1,0,3,3,0,0,1,0,1,1,1,1,1,1,3,4,3,4,1,8,11,9,11,4
657,0,1,16,0,0,1,1,3,2,2,0,0,3,2,0,0,1,0,1,1,1,1,0,3,2,4,1,4,3,12,12,10,11,4
658,0,1,17,0,0,1,2,3,2,3,2,0,1,1,0,0,0,0,0,1,1,1,0,3,1,3,3,5,4,11,13,14,14,4
659,0,1,15,0,0,0,3,4,1,4,2,1,2,2,0,0,1,0,0,1,1,0,1,2,3,3,1,1,5,3,12,12,12,4
660,0,1,16,0,0,1,3,3,2,3,3,0,1,1,0,0,0,0,1,1,1,0,0,4,3,2,2,3,5,0,10,10,10,4
661,0,1,18,0,0,1,2,2,0,3,1,1,1,1,0,0,0,0,0,0,0,0,0,5,2,3,1,1,4,0,10,10,10,4
662,0,1,16,0,0,1,2,1,0,2,0,1,2,1,0,0,0,0,0,0,1,0,0,3,2,2,1,2,3,3,12,10,11,4
663,0,1,16,0,0,1,2,1,2,1,0,1,1,1,0,0,0,0,0,0,1,1,0,4,4,2,1,2,5,0,12,12,13,4
664,0,1,17,0,0,1,1,2,0,0,0,0,1,2,0,0,1,0,1,0,1,0,0,3,5,2,1,1,1,1,14,15,15,4
665,0,1,17,0,0,1,1,2,0,2,0,1,1,2,0,0,0,0,0,1,1,0,0,3,1,3,1,4,3,5,8,8,9,4
666,0,1,17,0,0,1,2,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,5,2,2,1,1,3,0,9,10,10,4
667,0,1,16,0,0,1,2,2,1,2,0,1,1,2,1,1,0,0,0,1,1,0,0,4,4,4,1,2,2,2,7,6,8,4
668,0,1,15,0,0,1,4,3,2,2,2,0,2,1,0,0,1,0,1,0,1,1,0,2,3,3,1,1,3,6,9,10,11,4
669,0,1,16,0,0,1,2,1,2,2,0,0,2,1,0,0,0,0,1,0,1,0,0,3,3,2,1,2,2,1,13,13,12,4
670,0,1,15,0,0,1,3,2,3,0,0,0,1,2,0,0,1,0,1,1,1,1,0,4,5,2,1,1,4,0,12,13,14,4
671,0,1,15,0,0,1,3,2,2,2,3,1,1,1,0,0,0,0,1,0,1,1,0,3,3,2,1,1,4,5,9,10,10,4
672,0,1,16,0,0,1,2,1,2,2,0,0,2,1,0,0,0,0,1,0,1,0,0,3,3,2,1,2,2,1,13,13,12,4
673,0,1,16,0,0,1,2,1,1,3,2,1,1,1,0,0,0,0,0,0,0,0,0,5,2,2,1,1,4,0,9,9,10,4
674,0,1,18,0,0,1,3,3,2,3,3,0,1,1,0,0,0,0,1,1,1,0,0,4,4,2,1,2,5,0,10,10,10,4
675,0,1,17,0,0,1,2,2,3,2,0,0,1,3,0,0,0,0,0,0,1,1,1,4,3,2,1,1,2,3,14,14,16,4
676,0,1,18,0,0,1,3,3,2,3,3,0,1,1,0,0,0,0,1,1,1,0,0,4,4,2,1,2,5,0,10,10,10,4
677,0,1,16,0,0,1,4,2,3,2,2,1,1,1,0,0,1,0,1,0,1,1,0,3,3,3,1,1,3,6,9,10,11,4
678,0,1,16,0,0,1,3,3,2,3,3,0,1,1,0,0,0,0,1,1,1,0,0,4,3,2,2,3,5,0,10,10,10,4
679,0,1,17,0,0,1,2,2,2,2,0,0,1,2,0,0,0,0,1,0,1,0,0,4,4,2,1,1,1,0,11,12,12,4
680,0,1,16,0,0,0,4,3,2,3,3,1,2,2,0,0,1,0,1,0,1,1,0,2,3,3,1,1,4,4,11,12,12,4
681,0,1,17,0,0,1,4,3,4,2,0,1,1,2,0,0,0,0,0,1,1,1,1,4,3,2,1,1,4,3,14,14,16,4
682,0,1,16,0,0,1,2,1,1,2,0,1,2,1,0,0,0,0,0,0,1,0,0,3,2,2,1,2,3,2,13,11,11,4
683,0,1,17,0,0,1,1,3,2,2,2,0,1,1,0,0,0,0,0,1,1,1,0,3,1,3,3,4,4,13,12,13,13,4
684,0,1,17,0,0,1,1,3,2,2,0,0,2,1,0,0,0,0,0,1,1,1,0,4,1,3,1,4,4,13,12,11,11,4
685,0,1,17,0,0,1,2,3,2,3,2,0,1,1,0,0,0,0,0,1,1,1,0,3,1,3,3,5,4,11,13,14,14,4
686,0,1,18,0,0,1,2,2,0,3,1,1,1,1,0,0,0,0,0,0,0,0,0,5,2,3,1,1,4,0,10,10,10,4
687,0,1,17,0,0,1,3,2,0,3,0,1,1,1,0,0,1,0,0,0,1,0,1,5,3,3,1,1,5,0,11,10,10,4
688,0,1,17,0,0,1,2,3,2,3,1,0,1,1,0,0,0,0,0,1,1,1,0,3,2,3,3,5,4,11,13,14,14,4
689,0,1,15,0,0,1,2,1,0,2,1,1,1,1,0,0,0,0,0,0,1,0,0,4,3,2,1,1,4,4,10,9,10,4
690,0,1,17,0,0,1,1,1,2,2,0,0,2,2,0,0,0,0,0,0,1,1,0,4,3,2,1,1,1,1,12,13,14,4
691,0,1,16,0,0,1,1,1,2,2,0,0,2,2,0,0,0,0,0,0,1,0,0,3,3,2,1,1,1,2,13,13,14,4
692,0,1,17,0,0,1,2,2,2,2,0,1,3,1,0,0,0,0,0,1,1,0,0,4,4,5,4,4,4,2,10,9,10,4
693,0,1,17,0,0,1,1,2,0,2,0,1,1,2,0,0,0,0,0,1,1,0,0,3,2,3,1,4,3,5,8,7,9,4
694,0,1,15,0,0,1,2,2,0,2,0,1,1,2,0,1,0,0,0,1,1,0,0,4,4,4,1,1,1,0,7,7,8,4
695,0,1,17,0,0,1,3,2,3,2,0,1,1,2,0,0,0,0,0,0,1,0,1,4,3,2,1,2,3,3,15,14,17,4
696,0,1,17,0,0,1,2,3,1,2,0,1,3,1,0,0,0,0,0,1,1,0,0,4,4,5,3,4,4,2,10,9,10,4
697,0,1,16,0,0,1,2,2,2,1,0,0,1,2,0,0,1,0,1,1,1,1,0,4,5,2,1,1,2,0,12,13,13,4
698,0,1,17,0,0,1,2,1,2,2,0,0,1,3,0,0,0,0,0,0,1,0,0,4,3,2,1,1,2,2,10,11,12,4
699,0,1,16,0,0,1,4,2,3,2,2,1,1,1,0,0,1,0,1,0,1,1,0,3,3,3,1,2,3,6,9,10,11,4
700,0,1,17,0,0,1,2,2,1,2,0,1,1,2,1,0,0,0,0,1,1,0,0,3,3,3,1,4,3,4,7,6,8,4
701,0,1,17,0,0,1,1,1,2,2,0,0,2,2,0,0,0,0,0,0,1,1,0,4,4,2,1,1,1,0,12,13,13,4
702,0,1,16,0,0,0,4,3,2,2,3,1,2,1,0,0,1,0,1,0,1,1,0,2,3,3,1,1,4,5,9,11,11,4
703,0,1,16,0,0,1,3,3,2,3,3,0,1,1,0,0,0,0,1,1,1,0,0,4,3,2,2,3,5,0,10,10,10,4
704,0,1,16,0,0,0,4,3,2,3,2,1,1,3,0,0,0,0,0,1,1,1,1,2,3,2,1,1,4,4,13,13,14,4
705,0,1,15,0,0,1,2,2,0,2,0,1,3,1,0,0,0,0,0,0,1,0,0,4,2,2,1,1,3,3,12,10,11,4
706,0,1,17,0,0,1,2,2,1,3,1,1,1,1,0,0,0,0,0,0,0,0,0,5,2,2,1,1,4,0,9,10,10,4
707,0,1,16,0,0,1,2,2,2,1,0,0,1,2,0,0,1,0,1,1,1,1,0,4,5,2,1,1,1,0,12,13,13,4
708,0,1,16,0,0,1,2,2,0,2,1,0,2,2,0,0,0,0,0,1,1,0,0,2,1,3,1,5,2,6,10,9,10,4
709,0,1,16,0,0,1,2,2,2,3,2,1,1,1,0,0,0,0,0,0,0,0,0,4,2,2,2,3,4,0,10,10,10,4
710,0,1,17,0,0,1,2,2,1,3,1,1,1,1,0,0,0,0,0,0,0,0,0,5,2,2,1,1,4,0,9,10,10,4
711,0,1,15,0,0,1,3,3,0,3,0,1,3,1,0,0,1,0,0,0,1,0,1,5,3,3,1,1,5,1,11,10,10,4
712,0,1,18,0,0,1,2,2,2,3,2,0,1,1,0,0,0,0,0,0,0,0,0,4,3,2,1,1,4,0,9,10,10,4
713,0,1,15,0,0,1,3,2,3,0,0,1,1,1,0,0,0,0,1,0,1,0,0,3,4,2,1,1,4,0,13,13,13,4
714,0,1,16,0,0,1,2,2,0,2,0,1,2,1,0,0,0,0,0,0,1,0,0,4,2,2,1,1,3,3,11,10,11,4
715,0,1,15,0,0,1,2,2,0,2,0,1,1,2,0,1,0,0,0,1,1,0,0,4,4,4,1,1,1,1,7,7,8,4
716,0,1,18,0,0,1,2,2,2,3,2,0,1,1,0,0,0,0,0,0,0,0,0,4,4,2,1,1,4,0,9,10,10,4
717,0,1,16,0,0,1,2,1,2,2,0,0,2,1,0,0,0,0,1,0,1,0,0,3,4,2,1,1,1,0,12,13,12,4
718,0,1,16,0,0,1,3,3,3,3,1,0,1,1,0,0,0,0,0,1,1,1,0,3,3,4,2,5,4,10,13,14,14,4
719,0,1,17,0,0,1,2,1,2,2,0,0,1,3,0,0,0,0,0,0,1,0,0,4,3,2,1,1,2,2,10,11,12,4
720,0,1,16,0,0,1,2,2,1,3,1,1,1,1,0,0,0,0,0,0,0,0,0,4,2,2,1,1,3,0,8,9,9,4
721,0,1,15,0,0,1,3,2,2,2,3,1,1,1,0,0,0,0,1,0,1,1,0,3,3,2,1,1,4,5,9,10,10,4
722,0,1,17,0,0,1,2,2,1,2,0,1,1,2,1,0,0,0,0,1,1,0,0,3,2,3,1,4,3,4,7,7,8,4
723,0,1,18,0,0,1,2,2,0,3,1,1,1,1,0,0,0,0,0,0,0,0,0,5,2,3,1,1,4,0,10,10,10,4
724,0,1,17,0,0,1,1,2,1,1,0,0,1,2,0,0,1,0,1,0,1,0,0,3,5,2,1,1,1,0,13,14,14,4
725,0,1,17,0,1,1,1,2,2,2,3,1,1,1,3,0,0,0,0,1,1,0,0,2,2,2,3,3,5,14,9,8,10,5
726,0,1,17,0,1,1,2,1,0,2,0,1,2,1,1,0,0,1,1,1,0,1,1,3,3,2,2,2,5,8,8,8,9,5
727,0,1,17,0,1,1,1,1,2,3,0,1,4,2,0,0,0,0,1,1,0,0,1,5,3,5,1,5,5,0,8,8,8,5
728,0,1,16,0,1,1,3,3,4,2,1,0,3,1,0,0,1,0,1,1,1,1,0,3,3,4,3,5,3,16,10,11,12,5
729,0,1,17,0,1,0,4,4,4,2,0,1,2,2,0,0,1,0,0,1,1,1,0,3,3,3,2,3,4,0,12,12,12,5
730,0,1,18,0,1,1,3,3,2,3,0,1,1,2,0,0,1,0,0,1,1,1,1,4,3,3,1,3,5,8,10,9,10,5
731,0,1,18,0,1,0,3,4,2,2,3,1,2,2,0,0,1,0,1,1,1,1,0,4,2,5,3,4,1,6,15,16,16,5
732,0,1,18,0,1,1,3,2,3,2,3,1,2,3,0,0,1,0,1,1,1,1,0,5,4,2,1,1,4,0,14,15,15,5
733,0,1,19,0,1,1,2,1,0,3,0,1,2,3,1,0,0,0,1,1,1,1,1,4,3,1,1,1,5,0,9,10,11,5
734,0,1,21,0,1,1,1,1,0,2,0,2,2,2,2,0,1,0,1,1,0,1,1,5,3,3,5,2,4,21,9,10,10,5
735,0,1,17,0,1,0,3,2,3,2,1,1,2,2,0,0,1,0,0,1,1,1,0,4,3,2,1,1,4,0,13,13,13,5
736,0,1,17,0,1,1,2,2,1,2,0,1,1,1,0,0,0,0,0,1,0,1,1,3,3,2,1,2,5,8,9,8,9,5
737,0,1,17,0,1,0,3,2,3,2,1,1,2,2,0,0,1,0,0,1,1,1,0,4,3,2,1,1,4,0,13,13,13,5
738,0,1,16,0,1,1,1,2,2,2,2,0,1,1,2,0,0,0,0,1,1,0,0,2,2,2,3,3,4,14,9,8,10,5
739,0,1,17,0,1,1,2,1,0,2,0,1,1,1,0,0,0,0,0,1,0,1,1,3,3,2,1,2,5,8,8,8,9,5
740,0,1,17,0,1,1,1,1,1,2,2,1,1,1,2,0,0,0,0,1,0,0,0,2,2,2,3,2,4,14,9,8,10,5
741,0,1,17,0,1,1,2,1,0,2,0,1,1,1,0,0,0,0,0,1,0,1,1,3,3,2,1,2,5,8,8,8,9,5
742,0,1,17,0,1,0,2,2,2,2,0,1,3,2,0,0,0,0,0,1,0,0,0,4,3,4,1,4,4,0,9,9,9,5
743,0,1,16,0,1,1,1,2,2,2,2,0,1,1,2,0,0,0,0,1,1,0,0,2,2,2,3,3,4,14,9,8,10,5
744,0,1,17,0,1,0,3,4,3,2,0,1,2,2,0,0,1,0,0,1,1,1,0,3,2,3,2,3,3,0,12,12,12,5
745,0,1,17,0,1,0,3,3,3,2,0,1,2,2,0,0,1,0,0,1,1,1,0,3,3,2,1,2,4,0,12,12,12,5
746,0,1,18,0,1,0,3,3,2,2,3,1,2,2,0,0,1,0,1,1,1,1,0,4,2,4,2,3,1,4,14,15,15,5
747,0,1,17,0,1,1,1,1,1,2,1,1,1,1,2,0,0,0,0,1,0,0,0,2,2,2,2,2,5,11,8,8,9,5
748,0,1,18,0,1,1,2,1,0,2,0,1,2,3,0,0,0,0,1,1,1,1,0,4,3,1,1,1,4,0,9,10,11,5
749,0,1,18,0,1,1,1,1,0,3,0,1,2,2,0,0,0,0,1,1,0,0,1,4,3,2,1,2,5,0,8,9,9,5
750,0,1,17,0,1,1,1,1,1,3,0,1,3,2,0,0,0,0,1,1,0,0,1,4,3,4,1,4,5,0,8,8,8,5
751,0,1,17,0,1,1,1,1,1,3,0,1,3,2,0,0,0,0,1,1,0,0,1,4,3,4,1,4,5,0,8,8,8,5
752,0,1,17,0,1,0,3,3,3,2,0,1,2,2,0,0,1,0,0,1,1,1,0,3,3,2,1,2,4,0,12,12,12,5
753,0,1,18,0,1,1,2,1,0,2,0,1,2,2,1,0,0,0,1,1,0,1,1,3,3,1,1,1,5,2,8,9,10,5
754,0,1,17,0,1,1,1,1,1,2,2,1,1,1,2,0,0,0,0,1,0,0,0,2,2,2,2,2,5,13,8,8,9,5
755,0,1,18,0,1,1,1,1,0,3,0,1,2,2,0,0,0,0,1,1,0,0,1,4,3,1,1,1,5,0,8,9,10,5
756,0,1,17,0,1,0,2,2,3,2,0,1,2,2,0,0,0,0,0,1,0,0,0,3,3,3,1,3,4,0,10,10,10,5
757,0,1,18,0,1,1,2,1,0,2,0,1,2,3,0,0,0,0,1,1,1,1,0,4,3,1,1,1,4,0,9,10,11,5
758,0,1,17,0,1,0,3,3,3,2,0,1,2,2,0,0,0,0,0,1,0,0,0,3,3,3,1,3,4,0,10,10,10,5
759,0,1,18,0,1,1,1,1,0,3,0,1,2,2,0,0,0,0,1,1,0,0,1,4,3,2,1,2,5,0,8,9,9,5
760,0,1,18,0,1,1,2,1,0,3,0,1,1,2,0,0,0,0,0,1,1,1,1,4,3,1,1,1,5,3,9,9,10,5
761,0,1,17,0,1,1,2,1,0,2,0,1,2,1,1,0,0,0,1,1,0,1,1,3,3,1,1,1,5,6,8,8,9,5
762,0,1,18,0,1,0,2,2,1,2,0,1,2,2,0,0,0,0,0,1,1,1,0,3,3,1,1,1,4,0,10,10,11,5
763,0,1,17,0,1,0,3,3,3,2,0,1,2,2,0,0,0,0,0,1,1,1,0,3,3,2,1,2,4,0,11,11,11,5
764,0,1,17,0,1,1,1,1,0,2,0,1,2,1,0,0,0,0,1,1,0,0,1,3,3,3,1,3,5,4,8,8,8,5
765,0,1,16,0,1,1,1,2,2,2,2,0,1,1,2,0,0,0,0,1,1,0,0,2,2,2,3,3,4,14,9,8,10,5
766,0,1,18,0,1,0,3,3,2,2,2,1,1,2,0,0,1,0,0,1,1,1,0,4,2,4,2,3,2,6,13,13,14,5
767,0,1,17,0,1,0,3,4,2,2,1,1,2,2,0,0,1,0,0,1,1,1,0,3,2,4,2,3,2,3,13,14,14,5
768,0,1,17,0,1,1,1,2,2,2,2,1,1,1,2,0,0,0,0,1,1,0,0,2,2,2,2,3,5,12,9,8,10,5
769,0,1,17,0,1,0,3,4,2,2,1,1,2,2,0,0,1,0,0,1,1,1,0,3,2,4,2,3,2,3,13,14,14,5
770,0,1,18,0,1,1,2,1,0,2,0,1,2,2,1,0,0,0,1,1,0,1,1,3,3,1,1,1,5,0,8,9,10,5
771,0,1,17,0,1,1,2,1,0,2,0,1,1,1,0,0,0,0,0,1,0,1,1,3,3,2,1,2,5,8,8,8,9,5
772,0,1,17,0,1,1,2,1,0,2,0,1,1,1,0,0,0,0,0,1,0,1,1,3,3,2,1,2,5,8,8,8,9,5
773,0,1,16,0,1,1,2,2,3,2,1,0,2,1,0,0,0,0,0,1,1,0,0,2,2,3,3,4,3,15,9,10,11,5
774,0,1,18,0,1,0,3,3,2,2,3,1,2,2,0,0,1,0,1,1,1,1,0,4,2,3,2,2,2,3,14,15,15,5
775,0,1,17,0,1,1,2,2,1,2,0,1,1,1,0,0,0,0,0,1,0,1,1,3,3,2,1,2,5,8,9,8,9,5
776,0,1,18,0,1,1,1,1,0,3,0,1,2,2,0,0,0,0,1,1,0,0,1,4,3,1,1,1,5,0,8,9,10,5
777,0,1,18,0,1,1,2,1,0,3,0,1,1,2,0,0,0,0,0,1,1,1,1,4,3,1,1,1,5,1,9,9,10,5
778,0,1,17,0,1,0,3,4,2,2,1,1,2,2,0,0,1,0,0,1,1,1,0,3,2,4,2,3,2,3,13,14,14,5
779,0,1,18,0,1,1,1,1,0,2,0,1,2,1,1,0,0,0,1,1,0,1,1,3,3,2,2,2,4,12,8,8,9,5
780,0,1,17,0,1,0,3,4,2,2,2,1,2,2,0,0,1,0,0,1,1,1,0,3,2,4,2,3,1,4,14,15,15,5
781,0,1,17,0,1,0,3,4,2,2,2,1,2,2,0,0,1,0,0,1,1,1,0,3,2,4,2,3,1,4,14,14,14,5
782,0,1,17,0,1,0,1,1,2,2,0,1,3,2,0,0,0,0,0,1,0,0,0,4,3,4,1,4,4,0,8,8,8,5
783,0,1,17,0,1,0,2,2,3,2,0,1,2,2,0,0,0,0,0,1,0,0,0,3,3,3,1,3,4,0,10,10,10,5
784,0,1,16,0,1,1,2,2,3,2,1,0,2,1,1,0,0,0,0,1,1,0,0,2,2,3,3,4,3,15,9,9,11,5
785,0,1,17,0,1,1,1,1,0,2,1,1,1,1,1,0,0,0,0,1,0,0,0,2,2,2,2,2,5,10,8,8,9,5
786,0,1,16,0,1,1,2,2,3,2,1,0,2,1,0,0,0,0,0,1,1,0,0,2,2,3,3,4,3,15,9,10,11,5
787,0,1,18,0,1,0,2,2,1,2,0,1,2,2,0,0,0,0,0,1,1,1,0,3,3,1,1,1,4,0,10,10,11,5
788,0,1,16,0,1,1,2,2,3,2,1,0,2,1,1,0,0,0,0,1,1,0,0,2,2,3,3,4,3,15,9,9,11,5
789,0,1,16,0,1,1,3,3,3,2,0,0,2,1,0,0,1,0,0,1,1,1,0,3,3,3,2,4,3,12,10,10,11,5
